MAZ,TAZ,AGE0004,AGE0519,AGE2044,AGE4564,AGE65P,AGREMPN,CIACRE,COLLFTE,COLLPTE,COUNTY,DISTRICT,EMPRES,FPSEMPN,HEREMPN,HHINCQ1,HHINCQ2,HHINCQ3,HHINCQ4,HHPOP,HSENROLL,MFDU,MWTEMPN,OPRKCST,OTHEMPN,PRKCST,RESACRE,RETEMPN,SD,SFDU,SHPOP62P,TERMINAL,TOPOLOGY,TOTACRE,TOTEMP,TOTHH,TOTPOP,ZERO,area_type,gqpop,hhlds,sftaz,GSENROLL,transit_score,transit_score_scaled,sfunits,mfunits,percent_mf,mixed_use2_1,density_index,buff_density_index,density,mixed_use3_1,hh_1,emptot_1,hh_2,emptot_2,access_dist_transit
15421,335,0,0,0,0,0,28,6.40841219212836,0.0,0.0,1,-1,-1,40,3,0,0,0,0,0,0,-1,115,-1.0,0,0.0,0.0,7,-1,-1,0.0,3.0,1,6.40841219212836,218,0,0,0,2,-1,-1,-1,0,256.7611491527195,50.74333396637461,0.0,0.0,0.0,0.2866458650062541,0.0,85.87014894397802,85.04446712548226,0.9780273229376216,90.3952071294998,1715.39228487,1665.1740021916098,2741.801419881923,0.354130315298986
15446,338,6,16,108,23,7,4,0.2592613370451875,0.0,0.0,1,-1,100,4,1,8,16,25,21,160,16,-1,0,-1.0,0,0.0,2.0740906963615,2,-1,-1,0.04375,2.0,1,2.333352033406688,20,70,160,0,2,-1,-1,-1,0,1063.7791497422113,71.00746693578692,6.0,36.0,0.8571428571428571,0.93942462354403,6.666613238313846,630.7892334439684,89.99927871723692,0.5980577670831326,979.6855550548792,1771.228476803381,5001.027300565132,8247.244552346623,0.0744912879128585
15634,343,19,27,104,41,5,0,0.0,0.0,0.0,1,-1,117,0,0,20,5,29,31,196,27,-1,0,-1.0,0,0.0,3.305537881842439,0,-1,-1,0.0459183673469387,3.0,1,3.305537881842439,0,85,196,0,2,-1,-1,-1,0,397.3626899545856,56.96232673732357,77.0,0.0,0.0,0.8881567504891666,0.0,386.07803970636246,59.29443467480507,0.31409855664708,1262.8982295972694,556.074413492022,3796.063579113678,3290.119464987273,0.093112926320133
15635,350,12,4,65,31,15,2,0.6985522386370655,0.0,0.0,1,-1,75,8,0,9,5,9,34,127,4,-1,2,-1.0,0,0.0,2.609298067850215,9,-1,-1,0.1574803149606299,3.0,1,3.3078503064872806,34,57,127,0,2,-1,-1,-1,0,383.31714469519335,56.44954441950954,27.0,0.0,0.0,0.942569551359902,6.438230670516344,468.6383634956862,64.08996186563535,0.3730440719449394,1302.268202864424,732.090924054486,4306.411037571168,3064.5824466419213,0.0835335765762497
15668,336,0,0,1,1,1,8,13.678217422018845,0.0,0.0,1,-1,1,9,2,0,0,2,1,3,0,-1,165,-1.0,0,0.0,0.2041524988361021,8,-1,-1,0.6666666666666666,2.0,1,13.882369920854943,201,3,3,0,3,-1,-1,-1,0,580.8234115742963,62.37381407360453,1.0,0.0,0.0,0.9836529327452168,0.2129234683842179,230.21867519927497,36.41309105591596,0.2649788684909838,400.2920554198528,541.8526201574438,1656.7997665873768,3018.9288255081874,0.1997997029622395
15669,341,9,8,92,37,6,10,1.1490757997149244,0.0,0.0,1,-1,113,11,1,13,23,13,44,152,8,-1,2,-1.0,10,0.0,2.054817900666688,15,-1,-1,0.0526315789473684,2.0,1,3.2038937003816126,85,93,152,0,1,-1,-1,-1,0,617.8655082562256,63.25554252100596,2.0,144.0,0.9863013698630136,0.9999907593566022,13.861293948129711,611.2928710392051,113.76781943688854,0.4446872242305295,1218.2255454742858,1226.9772622794137,3669.7347240942017,4165.212893394654,0.1928291988542798
15670,341,0,13,19,38,8,0,0.0,0.0,0.0,1,-1,36,0,0,1,3,4,19,78,13,-1,0,-1.0,0,0.0,3.3039572772681987,0,-1,-1,0.1538461538461538,2.0,1,3.3039572772681987,0,27,78,0,4,-1,-1,-1,0,725.8785684348926,65.55370617919458,23.0,0.0,0.0,0.9956786037866242,0.0,675.4056456437498,23.6080534505254,0.3412939080039202,1464.073674822935,1253.8147725386452,4080.035328694535,4293.833513278322,0.2152355550130209
15671,352,2,10,12,28,7,0,0.0,0.0,0.0,1,-1,30,0,0,0,0,5,17,59,10,-1,0,-1.0,0,0.0,2.649230269755214,0,-1,-1,0.1694915254237288,2.0,1,2.649230269755214,0,22,59,0,4,-1,-1,-1,0,752.0880718041474,66.059745459825,22.0,0.0,0.0,0.9998503577735331,0.0,694.5552485929842,22.2706197621136,0.3933655296106108,1409.409964357864,1369.3874665379917,4354.716420522256,4550.17209388919,0.2062826802032162
15672,339,2,6,19,26,17,0,0.0,0.0,0.0,1,-1,38,0,0,0,7,4,18,70,6,-1,0,-1.0,0,0.0,3.1818452812313924,0,-1,-1,0.2857142857142857,2.0,1,3.1818452812313924,0,29,70,0,4,-1,-1,-1,0,619.4033943748819,63.29099860793946,19.0,0.0,0.0,0.9997467768823234,0.0,415.9961221649282,21.99981262851021,0.2445292772112307,847.8777087561429,816.6910789055964,2840.601900426056,3515.635146868294,0.2193807775324039
15673,340,1,9,12,15,16,0,0.0,0.0,0.0,1,-1,29,0,0,0,1,1,19,53,9,-1,0,-1.0,0,0.0,2.787712548346121,0,-1,-1,0.3773584905660377,2.0,1,2.787712548346121,0,21,53,0,4,-1,-1,-1,0,770.3882075956426,66.40273940915716,21.0,0.0,0.0,0.9983853089156116,0.0,607.8811851858812,19.012003239517487,0.3199341240994766,1276.127404160286,1160.8503226246448,4357.8304742873,4461.416613104688,0.1970465851880958
15674,352,0,1,7,15,5,0,0.0,0.0,0.0,1,-1,15,0,0,0,1,5,6,28,1,-1,0,-1.0,0,0.0,1.3787023497021889,0,-1,-1,0.2857142857142857,2.0,1,1.3787023497021889,0,12,28,0,4,-1,-1,-1,0,769.8539057421217,66.39284098418084,12.0,0.0,0.0,0.9904448013048502,0.0,476.69009663182726,20.30895211431839,0.352196720943311,1077.2236652656088,855.0760189106079,4285.919285178061,4348.945316898849,0.1071223594647743
15675,340,1,8,23,22,17,0,0.0,0.0,0.0,1,-1,39,0,0,1,5,3,15,71,8,-1,0,-1.0,0,0.0,3.442390649968928,0,-1,-1,0.2957746478873239,2.0,1,3.442390649968928,0,24,71,0,4,-1,-1,-1,0,782.6440496834975,66.62792712845808,24.0,0.0,0.0,0.9999807379991844,0.0,502.8344095495589,20.62520126838041,0.3235883792910255,1000.4987776753668,1010.8925700709802,4297.270532904372,4436.890449001715,0.1343338369119046
15676,353,2,8,18,4,1,0,0.0,0.0,0.0,1,-1,20,0,0,2,4,0,9,33,8,-1,0,-1.0,0,0.0,1.2334840408479324,0,-1,-1,0.0303030303030303,2.0,1,1.2334840408479324,0,15,33,0,4,-1,-1,-1,0,793.3540033740245,66.82184585663614,15.0,0.0,0.0,0.9944452833969366,0.0,425.4086435040753,26.75348760679129,0.4356590540841671,932.6028005321584,782.2197610224442,4409.41035488071,4404.728143775247,0.1037430830676145
15878,352,1,1,2,1,0,0,0.0,0.0,0.0,1,-1,3,0,0,1,0,0,1,5,1,-1,0,-1.0,0,0.0,0.3642594098387999,0,-1,-1,0.0,2.0,1,0.3642594098387999,0,2,5,0,4,-1,-1,-1,0,681.9129544345914,64.66239150751241,2.0,0.0,0.0,0.9997093513769592,0.0,622.0826122342573,13.726481361765533,0.4243115937390178,1269.650029004758,1219.683366105026,4025.6811251755967,4047.7459635131545,0.1099862676678281
15952,337,0,0,0,0,0,6,0.4533279503015776,0.0,0.0,1,-1,-1,17,14,0,0,0,0,0,0,-1,4,-1.0,0,0.0,0.0,18,-1,-1,0.0,2.0,1,0.4533279503015776,90,0,0,0,0,-1,-1,-1,0,1118.1901965065774,71.71943805624404,0.0,0.0,0.0,0.8687459674205866,0.0,764.1536650811065,496.32942299348224,0.716451782219779,1076.3017799972952,2634.838753195998,6039.233246317453,9569.916172334846,0.0319293094403815
16488,357,0,3,11,12,12,0,0.0,0.0,0.0,1,-1,22,0,0,0,0,3,10,38,3,-1,0,-1.0,0,0.0,21.13681820974564,0,-1,-1,0.3947368421052631,2.0,1,21.13681820974564,0,13,38,0,5,-1,-1,-1,0,1103.10833991069,71.52561937141846,13.0,0.0,0.0,0.957744090361471,0.0,335.9488115862921,1.7978107973923525,0.4592776290688989,885.0565335842398,541.4851744616694,5234.067791403694,5512.916889422278,0.1772016792586355
16531,346,2,10,4,24,6,0,0.0,0.0,0.0,1,-1,16,0,0,5,1,3,10,46,10,-1,0,-1.0,0,0.0,3.275531524994485,0,-1,-1,0.217391304347826,2.0,1,3.275531524994485,0,19,46,0,4,-1,-1,-1,0,84.99635214011,35.061498262548824,19.0,0.0,0.0,0.0,0.0,0.0,14.043522295233426,0.0,429.49774947548497,0.0,1412.880160762092,226.342945626838,0.2086099682432232
16543,357,2,3,9,7,4,0,0.0,0.0,0.0,1,-1,11,0,0,0,0,1,7,25,3,-1,0,-1.0,0,0.0,1.2865169759843194,0,-1,-1,0.24,2.0,1,1.2865169759843194,0,8,25,0,4,-1,-1,-1,0,1075.773232111936,71.1674871406346,8.0,0.0,0.0,0.9886496598616156,0.0,398.7506254630407,19.43231256693865,0.5813535527378424,911.7156204996164,708.7173148973343,5105.555339258289,5113.366613050481,0.2155476367834842
16723,352,1,4,12,4,2,0,0.0,0.0,0.0,1,-1,13,0,0,1,2,1,7,23,4,-1,0,-1.0,0,0.0,0.9701082101757096,0,-1,-1,0.1304347826086956,2.0,1,0.9701082101757096,0,11,23,0,4,-1,-1,-1,0,819.3792759257473,67.28238235628983,11.0,0.0,0.0,0.9787875051424748,0.0,598.6135087314977,23.708695338053225,0.4875239073344599,1444.2909125169829,1022.3426177650545,4279.296863735243,3895.462959975183,0.0615568534598862
16724,353,0,5,9,5,0,0,0.0,0.0,0.0,1,-1,13,0,0,0,1,1,6,19,5,-1,0,-1.0,0,0.0,0.8276960094441396,0,-1,-1,0.0,2.0,1,0.8276960094441396,0,8,19,0,4,-1,-1,-1,0,821.3629265137272,67.31688305795048,8.0,0.0,0.0,0.97610678951302,0.0,589.4490068541361,22.95528766987766,0.4836116485349989,1440.3031536819294,997.8035209347364,4411.706841160427,3998.1475261439487,0.0723980137796112
16944,358,0,3,61,29,13,0,0.0,0.0,0.0,1,-1,86,0,0,7,6,25,32,106,3,-1,0,-1.0,0,0.0,3.5229825295692634,0,-1,-1,0.160377358490566,2.0,1,3.5229825295692634,0,70,106,0,3,-1,-1,-1,0,1106.6489334690448,71.57135671501426,1.0,634.0,0.9984251968503935,0.9185245428254096,0.0,240.30112683378056,30.088142393643963,0.2671187151969241,720.4087216541503,360.5754823752495,4374.988190740502,6187.483892518637,0.0953201196132561
16967,346,3,6,8,6,4,0,0.0,0.0,0.0,1,-1,11,0,0,0,1,0,7,27,6,-1,0,-1.0,0,0.0,1.4386313425279518,0,-1,-1,0.2222222222222222,2.0,1,1.4386313425279518,0,8,27,0,4,-1,-1,-1,0,90.32065908094756,35.919671984341726,8.0,0.0,0.0,0.0,0.0,0.0,18.767838015092742,0.0,179.20663764123702,0.0,941.517242252679,83.60248847406848,0.2164050651319099
16968,346,1,5,3,9,5,0,0.0,0.0,0.0,1,-1,7,0,0,1,1,1,7,23,5,-1,0,-1.0,0,0.0,1.509485368404616,0,-1,-1,0.3043478260869565,2.0,1,1.509485368404616,0,10,23,0,4,-1,-1,-1,0,97.35009921357384,36.97905076593111,10.0,0.0,0.0,0.0,0.0,0.0,15.236981080716824,0.0,486.32027216777,0.0,1492.1113588182363,115.88068096954544,0.270920024062648
16969,346,3,17,12,26,13,0,0.0,0.0,0.0,1,-1,30,0,0,0,2,5,17,71,17,-1,0,-1.0,0,0.0,3.266312816189012,0,-1,-1,0.2394366197183098,2.0,1,3.266312816189012,0,24,71,0,4,-1,-1,-1,0,108.67532986218696,38.53606363830141,24.0,0.0,0.0,0.0,0.0,0.0,21.737048468872505,0.0,583.5736198913345,0.0,1662.423179422265,182.0363843303681,0.1426184655391808
16970,345,4,11,15,13,2,0,0.0,0.0,0.0,1,-1,21,0,0,3,1,2,11,45,11,-1,0,-1.0,0,0.0,2.302986505821936,0,-1,-1,0.0666666666666666,2.0,1,2.302986505821936,0,17,45,0,4,-1,-1,-1,0,116.68030671837572,39.542452609517056,17.0,0.0,0.0,0.0063496932652262,0.0,0.2892367042511291,19.53984527752997,0.0017154424198944,563.4795184528673,0.2893852470683566,1806.008047525687,156.13542543419976,0.1772193787010473
16971,346,5,3,14,22,12,0,0.0,0.0,0.0,1,-1,25,0,0,2,3,2,15,56,3,-1,0,-1.0,0,0.0,3.2007820465676384,0,-1,-1,0.4107142857142857,2.0,1,3.2007820465676384,0,22,56,0,4,-1,-1,-1,0,96.52653365201353,36.85892115715821,22.0,0.0,0.0,0.0,0.0,0.0,17.495724227787285,0.0,555.8372578545795,0.0,1616.1185870546462,312.0711375717574,0.0837120964743873
16972,346,5,16,7,30,8,0,0.0,0.0,0.0,1,-1,26,0,0,3,2,3,16,66,16,-1,0,-1.0,0,0.0,3.2057137201202366,0,-1,-1,0.1818181818181818,2.0,1,3.2057137201202366,0,24,66,0,4,-1,-1,-1,0,110.29586463176358,38.74560146344082,24.0,0.0,0.0,0.0,0.0,0.0,20.58823892656408,0.0,607.9033572243967,0.0,1753.6685577339188,451.0832141299132,0.0389208094278971
16973,345,0,0,0,0,0,0,,0.0,0.0,1,-1,-1,0,0,0,0,0,0,0,0,-1,0,-1.0,0,0.0,,0,-1,-1,0.0,2.0,1,1.271188996230056,0,0,0,0,5,-1,-1,-1,0,129.8779294560738,41.060929322267306,0.0,0.0,0.0,0.2510047138700592,0.0,30.774998089072632,0.0,0.028038225177691,734.2232739488119,32.12136645741485,2298.6901233529134,638.453149733978,0.1501767014012192
16974,347,0,4,3,6,7,0,0.0,0.0,0.0,1,-1,8,0,0,1,1,0,5,20,4,-1,0,-1.0,0,0.0,1.0205688049204311,0,-1,-1,0.4,2.0,1,1.0205688049204311,0,7,20,0,4,-1,-1,-1,0,133.31705062536375,41.43147221009027,7.0,0.0,0.0,0.6527313301607519,0.0,73.65073273246085,19.59691488077504,0.2385650814820165,438.8245898024122,88.50511052267953,1508.606642026412,709.2493354660708,0.0842258771260578
16975,348,4,13,23,26,11,0,0.0,0.0,0.0,1,-1,33,0,0,0,3,0,23,77,13,-1,0,-1.0,0,0.0,5.168856920815039,0,-1,-1,0.2077922077922078,2.0,1,5.168856920815039,0,26,77,0,4,-1,-1,-1,0,119.50214236418203,39.88096473897905,26.0,0.0,0.0,0.2923771725817014,0.0,28.59927372186338,14.896910705715266,0.0777730913306363,556.2449681864883,30.149401896884243,1810.658521508442,711.6449718183214,0.2241555976423071
16976,348,4,3,9,3,3,0,0.0,0.0,0.0,1,-1,9,0,0,1,1,1,6,22,3,-1,0,-1.0,0,0.0,1.0183594485616552,0,-1,-1,0.2272727272727272,2.0,1,1.0183594485616552,0,9,22,0,4,-1,-1,-1,0,156.1507973489796,43.6743691005577,9.0,0.0,0.0,0.9942287994299692,0.0,235.54370234661127,21.60337396689656,0.6442713651970502,517.3295763539414,432.4337555140946,1796.1726593190886,864.6238689527655,0.1461282620927701
16977,332,2,5,16,6,4,0,0.0,0.0,0.0,1,-1,18,0,0,1,5,1,6,33,5,-1,0,-1.0,0,0.0,21.174427541981792,0,-1,-1,0.1515151515151515,2.0,1,21.174427541981792,0,13,33,0,5,-1,-1,-1,0,250.88617761582,50.41396156210481,13.0,0.0,0.0,0.4044785860540921,0.0,16.21494561286341,1.5584836914514957,0.183203651704864,201.04388200900772,17.637474283723645,1301.3981667862647,758.8761418946776,0.3777312408794055
16978,333,5,21,51,47,19,2,7.518019825114382,0.0,0.0,1,-1,92,4,2,15,19,9,33,143,21,-1,1,-1.0,2,0.0,26.221386219301383,0,-1,-1,0.1538461538461538,2.0,1,33.739406044415766,41,76,143,0,4,-1,-1,-1,0,197.8752601752088,47.038254212742295,19.0,0.0,0.0,0.7708908577350818,0.7893582535928072,179.71817901815012,7.276358086352054,0.4319598294317003,795.3758744276993,232.18016253662807,2241.077931820664,1515.8972972891183,0.079327027590277
16979,334,0,3,7,13,2,0,0.0,0.0,0.0,1,-1,17,0,0,0,1,3,9,25,3,-1,0,-1.0,0,0.0,1.9390492988355232,0,-1,-1,0.12,3.0,1,1.9390492988355232,0,13,25,0,4,-1,-1,-1,0,221.6146440731132,48.64917461670831,13.0,0.0,0.0,0.987396301859947,0.0,272.8325684619576,12.892916139374847,0.4830132627581242,628.6395990451211,482.04038060537255,2125.538557762691,2086.0863879855915,0.0667099711644245
16980,333,3,9,10,19,3,0,0.0,0.0,0.0,1,-1,25,0,0,2,4,0,12,44,9,-1,0,-1.0,0,0.0,2.1347414449336224,0,-1,-1,0.1363636363636363,2.0,1,2.1347414449336224,0,18,44,0,4,-1,-1,-1,0,214.55143103970576,48.188564859803,18.0,0.0,0.0,0.8917376256130591,0.0,227.5056707500466,20.611395400799054,0.4384616800009848,736.8351223555649,329.1271851947217,2245.242245137134,1914.6330325689864,0.0566219135053229
16981,333,3,11,12,21,7,0,0.0,0.0,0.0,1,-1,29,0,0,1,4,2,17,54,11,-1,0,-1.0,0,0.0,3.249203227790153,0,-1,-1,0.1666666666666666,2.0,1,3.249203227790153,0,24,54,0,4,-1,-1,-1,0,198.2489721222783,47.06507369890226,24.0,0.0,0.0,0.6986602308640882,0.0,169.95073510882037,16.619459053266564,0.3468591503507059,900.82992202986,209.46923950857533,3002.542186642569,1846.2573663979451,0.092787633761011
16982,334,2,2,4,7,4,0,0.0,0.0,0.0,1,-1,10,0,0,0,1,2,6,19,2,-1,0,-1.0,0,0.0,1.3790069832289515,0,-1,-1,0.2631578947368421,3.0,1,1.3790069832289515,0,9,19,0,4,-1,-1,-1,0,223.38175264651755,48.76212648786016,10.0,0.0,0.0,0.6553077328437817,0.0,191.63577401065825,13.778030300841122,0.2444899610796843,1134.244243561007,230.5960327681279,3274.214938941822,2008.528993622039,0.061557273864746
16983,345,4,12,12,16,11,0,0.0,0.0,0.0,1,-1,28,0,0,1,4,2,14,55,12,-1,0,-1.0,0,0.0,3.1525986362313656,0,-1,-1,0.2363636363636363,2.0,1,3.1525986362313656,0,21,55,0,4,-1,-1,-1,0,150.64609534931165,43.16499265748701,21.0,0.0,0.0,0.4544175176028197,0.0,77.08485680496754,17.44592520212066,0.1463254780973493,807.5594088851072,85.2193977437605,2924.552657859977,849.19277905764,0.0941159715556134
17069,332,6,18,34,31,8,0,0.0,0.0,0.0,1,-1,46,0,0,2,3,7,25,97,18,-1,0,-1.0,0,0.0,9.808045927245646,0,-1,-1,0.1443298969072164,2.0,1,9.808045927245646,0,37,97,0,4,-1,-1,-1,0,234.3245492147988,49.44236602636807,37.0,0.0,0.0,0.2933351724215713,0.0,5.770242421408253,9.88983949703426,0.0704085715158102,111.73357768776934,6.084461462533409,715.7623270620182,463.4114918160946,0.6471956775926049
17506,348,0,6,11,10,4,0,0.0,0.0,0.0,1,-1,12,0,0,3,1,0,9,31,6,-1,0,-1.0,0,0.0,1.4709320061353504,0,-1,-1,0.1612903225806451,2.0,1,1.4709320061353504,0,13,31,0,4,-1,-1,-1,0,175.96628047611196,45.37084583772313,13.0,0.0,0.0,0.9899422301374924,0.0,302.8573563631344,21.07507340291532,0.7448689177804523,541.8117070496857,686.707150433567,2297.674695978645,1055.77068765253,0.1200192747138318
17507,348,0,2,1,1,2,0,0.0,0.0,0.0,1,-1,2,0,0,0,0,0,2,6,2,-1,0,-1.0,0,0.0,0.2425686873899237,0,-1,-1,0.3333333333333333,2.0,1,0.2425686873899237,0,2,6,0,4,-1,-1,-1,0,187.39253194177925,46.26468174259654,2.0,0.0,0.0,0.9910663370172696,0.0,349.0744557042132,24.73526185329574,0.7539291021161005,628.2998731615074,785.4708867126094,2162.8995708571183,1066.6252269182742,0.1259346586285215
17509,344,0,3,4,9,8,0,0.0,0.0,0.0,1,-1,13,0,0,0,1,3,6,24,3,-1,0,-1.0,0,0.0,1.431986474771911,0,-1,-1,0.4166666666666667,2.0,1,1.431986474771911,0,10,24,0,4,-1,-1,-1,0,203.6146798077808,47.444694282283365,10.0,0.0,0.0,0.5252324793504175,0.0,143.28302592356488,16.759934833757946,0.1199945824180169,1208.4392789500755,162.55721734804314,3566.644911445116,2031.4877637831105,0.1339807614413175
17510,344,0,1,5,10,7,0,0.0,0.0,0.0,1,-1,13,0,0,0,1,2,7,23,1,-1,0,-1.0,0,0.0,1.434690494730015,0,-1,-1,0.3478260869565217,2.0,1,1.434690494730015,0,10,23,0,4,-1,-1,-1,0,216.6813200956504,48.32903084061556,10.0,0.0,0.0,0.4560708469411996,0.0,105.62590122185348,16.031332252137226,0.0922829381757034,1100.6782255136804,116.8382070841296,3590.3169568368075,1878.1037618172072,0.1230180705677378
17511,349,1,8,11,25,15,0,0.0,0.0,0.0,1,-1,32,0,0,0,1,3,17,60,8,-1,0,-1.0,0,0.0,3.1465568339310184,0,-1,-1,0.3166666666666666,2.0,1,3.1465568339310184,0,21,60,0,4,-1,-1,-1,0,217.01531984254223,48.3509333546718,21.0,0.0,0.0,0.4972447299172051,0.0,73.6496681544832,19.068462184756257,0.0773904387473539,674.9647676219689,82.67035235827109,3745.667076286122,1439.6458660617036,0.157765150138998
17512,348,3,8,3,37,21,0,0.0,0.0,0.0,1,-1,35,0,0,4,2,1,22,72,8,-1,0,-1.0,0,0.0,8.694821491059814,0,-1,-1,0.3194444444444444,2.0,1,8.694821491059814,0,29,72,0,4,-1,-1,-1,0,170.89991116538926,44.95589136582745,29.0,0.0,0.0,0.992831207580622,0.0,252.63293735007773,8.280791051780858,0.7574267698162453,459.4967154906522,561.1615816966828,1742.3218951357908,926.4656299303276,0.1341396532925691
17516,349,0,0,0,0,0,1,0.8478240217168577,0.0,0.0,1,-1,-1,18,4,0,0,0,0,0,0,-1,1,-1.0,0,0.0,0.0,5,-1,-1,0.0,2.0,1,0.8478240217168577,56,0,0,0,1,-1,-1,-1,0,204.11382211043409,47.47950078374808,0.0,0.0,0.0,0.97921513759554,0.0,408.66038138881294,165.12860736889442,0.7861157177427929,698.960345130599,983.9388112042398,2446.400181180912,1236.1188377681272,0.0955138264280376
18070,335,0,0,0,0,0,13,2.1562835322048164,0.0,0.0,1,-1,-1,16,1,0,0,0,0,0,0,-1,69,-1.0,0,0.0,0.0,1,-1,-1,0.0,3.0,1,2.1562835322048164,112,0,0,0,1,-1,-1,-1,0,247.72093501807376,50.23330750090636,0.0,0.0,0.0,0.2556240523569979,0.0,76.32368179871649,129.85305309719536,0.9661964715620928,79.74826398578261,1777.3499924863652,1692.9053523330233,2770.552634347742,0.3494656533905954
18071,334,4,14,28,31,8,0,0.0,0.0,0.0,1,-1,55,0,0,1,8,5,25,85,14,-1,0,-1.0,0,0.0,8.677678227536353,0,-1,-1,0.1176470588235294,3.0,1,8.677678227536353,0,39,85,0,4,-1,-1,-1,0,385.0019031386565,56.51203285519576,37.0,0.0,0.0,0.9902132702772396,0.0,618.3077151424925,9.795246812710182,0.5033162448239242,1107.7340943708937,1399.4352694182692,3532.185750428311,3592.816629177315,0.0607172265373506
18072,335,0,0,0,0,0,42,3.8568500242066888,0.0,0.0,1,-1,-1,76,5,0,0,0,0,0,0,-1,144,-1.0,0,0.0,0.0,3,-1,-1,0.0,3.0,1,3.8568500242066888,334,0,0,0,1,-1,-1,-1,0,271.3040460123135,51.52741797466244,0.0,0.0,0.0,0.4427939337345612,0.0,176.94144631374846,216.49791792766175,0.9726677305662176,194.848868687496,1925.2821494123325,2043.3817357051405,3078.0468871695484,0.2601103798708931
18073,343,5,7,31,16,2,0,0.0,0.0,0.0,1,-1,34,0,0,3,4,8,10,61,7,-1,0,-1.0,0,0.0,3.861825444525376,0,-1,-1,0.0327868852459016,3.0,1,3.861825444525376,0,25,61,0,4,-1,-1,-1,0,329.1821891587854,54.280637006796745,27.0,0.0,0.0,0.971446107430012,0.0,506.6720621456631,15.795638843924234,0.3440474903132118,1263.9916341881783,845.652577156738,3587.285240964831,3374.84892449654,0.1613401920305758
18159,346,0,0,0,0,0,0,,0.0,0.0,1,-1,-1,0,0,0,0,0,0,0,0,-1,0,-1.0,0,0.0,,0,-1,-1,0.0,2.0,1,27.283953377916,0,0,0,0,5,-1,-1,-1,0,56.62192847890965,29.341474257311223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.14465519323534,0.0,605.5387648399006,7.031060158033189,0.5209578369603012
18364,353,1,11,5,8,4,0,0.0,0.0,0.0,1,-1,11,0,0,1,1,0,7,29,11,-1,0,-1.0,0,0.0,1.1627273160235612,0,-1,-1,0.1724137931034483,2.0,1,1.1627273160235612,0,9,29,0,4,-1,-1,-1,0,832.5957864429226,67.51069451907605,9.0,0.0,0.0,0.9377009411542097,0.0,426.500696819845,24.94135950910467,0.4683919800943566,1204.3681008210428,660.3488352713866,4682.509934763417,4325.726812387028,0.1340361352400345
18551,347,0,0,0,1,1,0,0.0,0.0,0.0,1,-1,0,0,0,1,1,0,0,2,0,-1,0,-1.0,0,0.0,0.3314254424460334,0,-1,-1,1.0,2.0,1,0.3314254424460334,0,2,2,0,4,-1,-1,-1,0,158.74900320167166,43.908626478557615,2.0,0.0,0.0,0.992699018547088,0.0,196.12937748981392,6.034539730080208,0.6300679579514094,436.09491612055865,356.43044794365915,1585.3226832353816,833.731549784132,0.0448861729015003
18570,350,0,2,4,13,10,0,0.0,0.0,0.0,1,-1,17,0,0,1,1,4,7,29,2,-1,0,-1.0,0,0.0,1.8164893606587,0,-1,-1,0.4137931034482758,3.0,1,1.8164893606587,0,13,29,0,4,-1,-1,-1,0,232.67687563567395,49.34198982459537,13.0,0.0,0.0,0.6051381321190245,0.0,107.69753554628976,15.964860916930416,0.11878272917595,727.0525715396191,126.42469281262588,3757.789411626208,1729.0697642370856,0.2367519049655585
18571,343,0,0,0,0,0,0,,0.0,0.0,1,-1,-1,0,0,0,0,0,0,0,0,-1,0,-1.0,0,0.0,,0,-1,-1,0.0,3.0,1,6.163828686030224,0,0,0,0,5,-1,-1,-1,0,235.54125456441133,49.51603758034219,0.0,0.0,0.0,0.5417457229687106,0.0,112.21706228911948,0.0,0.1007924486707357,902.4063194719048,128.15333192874485,3263.5252004736403,1362.9841689610594,0.1426994323730468
18572,343,2,11,16,15,4,0,0.0,0.0,0.0,1,-1,23,0,0,2,5,3,8,48,11,-1,0,-1.0,0,0.0,2.551679474941845,0,-1,-1,0.125,3.0,1,2.551679474941845,0,18,48,0,4,-1,-1,-1,0,306.6543814778446,53.27110021209034,18.0,0.0,0.0,0.6346288980990624,0.0,206.95512007327352,18.811140063386667,0.1530757455373667,1292.3909431259394,246.4143131595007,4001.9320602971015,2587.039858697736,0.1224483379647751
18574,350,2,5,5,10,7,0,0.0,0.0,0.0,1,-1,16,0,0,1,6,0,7,29,5,-1,0,-1.0,0,0.0,1.950356778231534,0,-1,-1,0.2758620689655172,3.0,1,1.950356778231534,0,14,29,0,4,-1,-1,-1,0,262.7047025244502,51.06899894367803,14.0,0.0,0.0,0.5920623407788469,0.0,127.90771774242972,14.86907437843011,0.0872959522383578,894.4101665140842,149.2519212531884,3289.6856464246257,1459.0249829123914,0.2213553597916771
18575,350,2,2,18,13,14,0,0.0,0.0,0.0,1,-1,23,0,0,11,1,8,9,49,2,-1,0,-1.0,0,0.0,1.4035285158043502,0,-1,-1,0.3265306122448979,3.0,1,1.4035285158043502,0,29,49,0,3,-1,-1,-1,0,342.96656965599266,54.8649210202631,4.0,81.0,0.9529411764705882,0.8912404765442297,0.0,276.77907062459093,34.9120088749451,0.2838939277310519,897.6611629132528,400.162648420222,3499.9961957057594,2067.624420318742,0.0599829739946307
