BLDGSZ,HHID,HHT,NOC,PERSONS,PUMA5,SERIALNO,TAZ,TENURE,UNITTYPE,VEHICL,bucketBin,h0511,h1215,h1617,h1824,h2534,h3549,h5064,h6579,h80up,hNOCcat,hadkids,hadnwst,hadwpst,hinccat1,hinccat2,hmultiunit,hownrent,hsizecat,htypdwel,hunittype,hwrkrcat,income,workers,MAZ,is_mf,hhagecat,hfamily,h0004,hwork_f,hwork_p,huniv,hnwork,hretire,hpresch,hschpred,hschdriv,originalPUMA
2,269319,1,3,2,11506,2013001453616,343,1,1,3,1,0,0,0,0,0,1,1,0,0,0,0,0,0,4,9,0,1,2,1,1,3,170000,2,19446,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,269336,1,1,2,11506,2014000083072,343,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,4,9,0,1,2,1,1,2,271300,1,19446,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,269374,1,2,2,11506,2014000203787,343,1,1,3,1,0,0,0,0,0,1,1,0,0,0,0,0,0,3,7,0,1,2,1,1,2,74000,1,19446,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,269387,1,2,2,11506,2014000218339,343,1,1,3,1,0,0,0,2,0,0,0,0,0,0,0,1,0,4,9,0,1,2,1,1,3,120000,1,19446,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,269404,1,0,2,11506,2014000304509,343,1,1,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0,4,9,0,1,2,1,1,2,126400,2,19446,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,269419,1,1,2,11506,2014000369725,343,1,1,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,3,7,1,1,2,3,1,2,63000,2,19446,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,269453,2,0,2,11506,2014000494480,343,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,4,9,0,1,2,1,1,0,134000,0,19446,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,269456,1,2,2,11506,2014000505336,343,1,1,3,1,0,0,0,0,0,0,0,2,0,0,0,0,0,4,9,0,1,2,1,1,2,115000,0,19446,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,269469,1,0,2,11506,2014000596192,343,2,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,1,3,8,0,1,2,1,1,0,79070,2,19446,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,269470,4,0,2,11506,2014000597247,343,1,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,1,2,4,0,1,2,1,1,0,33000,2,19446,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,269536,6,0,3,11506,2014000908034,343,1,1,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,3,7,0,1,3,1,1,0,65400,3,19446,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,269539,1,0,3,11506,2014000927737,343,1,1,3,1,0,0,0,0,3,0,0,0,0,0,0,0,0,4,9,0,1,3,1,1,2,148000,3,19446,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,269555,1,1,3,11506,2014001006515,343,1,1,3,1,0,0,0,0,1,1,0,0,0,0,0,1,0,3,8,0,1,3,1,1,1,97000,2,19446,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,269600,1,2,4,11506,2014001367625,343,1,1,3,1,0,1,1,0,0,0,2,0,0,0,0,1,0,4,9,0,1,4,1,1,2,105000,1,19446,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,269605,1,1,4,11506,2014001369147,343,1,1,3,1,0,0,0,0,0,2,0,0,0,0,0,0,0,4,9,0,1,4,1,1,3,429800,2,19446,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,269607,1,0,4,11506,2014001377698,343,2,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,3,6,1,1,4,3,1,0,54000,1,19446,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,269626,3,0,5,11506,2014001421501,343,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,3,8,0,1,4,1,1,2,99000,2,19446,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,268842,1,0,1,11506,2016001410377,343,2,1,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4,9,0,1,1,1,1,2,473000,1,25823,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,268873,2,0,1,11506,2017000209733,343,1,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,8,1,1,1,3,1,2,94000,1,25823,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3,268945,4,0,1,11506,2017001351403,343,3,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,6,0,1,1,1,1,0,52000,1,25823,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,268955,1,0,1,11506,2013000044514,343,2,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,1,1,1,1,2,20000,1,25823,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,269058,1,0,1,11506,2013000545580,343,2,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,6,0,1,1,1,1,0,51000,1,25823,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,269068,3,0,1,11506,2013000567223,343,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3,0,1,1,1,1,1,27900,1,25823,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,269085,1,0,1,11506,2013000687634,343,1,1,4,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2,3,0,1,1,1,1,2,26000,1,25823,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,269089,1,1,1,11506,2013000709853,343,1,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2,3,0,1,1,1,1,2,26000,1,25823,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8,269117,6,0,1,11506,2013000845190,343,3,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,4,1,1,1,2,1,0,38000,1,25823,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,269153,1,3,1,11506,2013000869886,343,1,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3,1,1,1,3,1,2,30000,1,25823,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,269322,1,3,2,11506,2013001453616,343,1,1,3,1,0,0,0,0,0,1,1,0,0,0,0,0,0,4,9,0,1,2,1,1,3,170000,2,25823,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,269360,1,2,2,11506,2014000203787,343,1,1,3,1,0,0,0,0,1,0,1,0,0,0,0,0,1,3,7,0,1,2,1,1,2,68200,2,25823,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,269396,1,1,2,11506,2014000264655,343,1,1,5,1,0,0,0,0,2,0,0,0,0,0,0,0,0,4,9,0,1,2,1,1,2,105000,2,25823,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,269547,4,0,3,11506,2014000976561,343,1,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,2,5,0,1,3,1,1,0,46000,2,25823,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,269568,1,0,4,11506,2014001042098,343,1,1,3,1,0,2,0,0,0,0,2,0,0,0,0,1,0,4,9,0,1,4,1,1,3,109900,1,25823,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,269602,1,0,4,11506,2014001367866,343,3,1,3,1,0,0,0,0,1,0,2,0,0,0,0,0,1,3,8,0,1,4,1,1,2,88000,3,25823,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,269622,1,0,5,11506,2014001415853,343,1,1,3,1,0,1,0,1,1,1,1,0,0,0,0,1,0,4,9,0,1,4,1,1,2,166930,2,25823,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,268849,3,2,1,11506,2016001416349,343,1,1,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,7,0,1,1,1,1,1,75000,1,27148,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,269001,1,0,1,11506,2013000356263,343,1,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,8,0,1,1,1,1,1,92000,1,27148,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8,269561,6,0,3,11506,2014001008323,343,2,1,1,1,0,0,0,0,2,0,0,0,0,0,0,1,0,4,9,1,1,3,2,1,0,151600,1,27148,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,268852,1,0,1,11506,2016001431644,343,1,1,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,5,0,1,1,1,1,1,42800,1,700,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,268864,6,0,1,11506,2017000064995,343,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,7,0,1,1,1,1,0,73200,1,700,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,268875,1,0,1,11506,2017000228795,343,2,1,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,8,0,1,1,1,1,0,81320,1,700,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,268882,1,0,1,11506,2017000344735,343,1,1,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,7,0,1,1,1,1,3,63000,1,700,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,268976,3,1,1,11506,2013000172027,343,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1,1,1,3,1,1,15600,0,700,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5,268980,1,1,1,11506,2013000205156,343,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1,1,1,2,1,1,15550,0,700,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,269006,1,0,1,11506,2013000386116,343,1,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,8,0,1,1,1,1,2,92000,1,700,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,269046,1,0,1,11506,2013000463744,343,2,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,7,0,1,1,1,1,2,65000,1,700,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,269113,1,1,1,11506,2013000833620,343,1,1,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,5,0,1,1,1,1,3,50000,1,700,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,269142,1,3,1,11506,2013000869886,343,1,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,1,1,1,3,1,2,19700,1,700,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,269150,1,3,1,11506,2013000869886,343,1,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,4,1,1,1,3,1,2,35050,1,700,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,269200,1,2,2,11506,2013001003443,343,1,1,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0,4,9,0,1,2,1,1,3,305000,1,700,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,269280,3,3,2,11506,2013001269195,343,1,1,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0,4,9,0,1,2,1,1,2,167500,2,700,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,269285,1,2,2,11506,2013001288596,343,1,1,4,1,0,0,0,0,2,0,0,0,0,0,0,0,0,4,9,0,1,2,1,1,2,167500,2,700,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,269316,1,3,2,11506,2013001453616,343,1,1,3,1,0,0,0,0,0,1,1,0,0,0,0,0,0,4,9,0,1,2,1,1,3,170000,2,700,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,269390,1,1,2,11506,2014000239207,343,1,1,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,3,6,0,1,2,1,1,1,55000,2,700,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,269399,6,0,2,11506,2014000301795,343,2,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,4,9,0,1,2,1,1,0,180100,2,700,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,269407,1,0,2,11506,2014000319007,343,1,1,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0,4,9,0,1,2,1,1,2,126500,2,700,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,269409,1,0,2,11506,2014000319007,343,1,1,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0,4,9,0,1,2,1,1,2,107500,2,700,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,269410,3,0,2,11506,2014000320388,343,1,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,4,9,0,1,2,1,1,0,107500,2,700,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,269458,1,2,2,11506,2014000505336,343,1,1,3,1,0,0,0,0,0,0,0,0,2,0,0,0,0,4,9,0,1,2,1,1,2,253101,0,700,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,269511,1,0,3,11506,2014000785759,343,1,1,4,1,0,0,0,0,3,0,0,0,0,0,0,0,1,4,9,0,1,3,1,1,3,180400,3,700,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,269532,1,3,3,11506,2014000892678,343,1,1,3,1,1,0,0,0,0,2,0,0,0,0,0,1,0,3,7,0,1,3,1,1,1,74000,2,700,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,269534,6,0,3,11506,2014000908034,343,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,4,9,0,1,3,1,1,0,330000,2,700,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,269545,1,2,3,11506,2014000975200,343,2,1,4,1,0,0,0,2,1,0,0,0,0,0,0,0,1,1,2,0,1,3,1,1,2,15020,3,700,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,269628,1,0,6,11506,2014001430264,343,1,1,3,1,0,0,0,1,2,0,2,0,1,0,0,0,0,2,4,0,1,4,1,1,0,39400,0,700,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,268854,1,2,1,11506,2016001463936,343,2,1,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,3,0,1,1,1,1,2,27300,1,700,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,269146,1,3,1,11506,2013000869886,343,1,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,7,1,1,1,3,1,2,66600,1,700,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,269185,1,0,2,11506,2013000980522,343,1,1,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,3,8,0,1,2,1,1,1,83000,1,700,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,269411,3,0,2,11506,2014000320388,343,1,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,4,9,0,1,2,1,1,0,107500,2,700,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8,269562,6,0,3,11506,2014001008323,343,2,1,1,1,0,0,0,0,0,2,0,0,0,0,0,1,1,4,9,1,1,3,2,1,0,631000,1,700,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,268863,1,0,1,11506,2017000033411,343,1,1,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4,9,0,1,1,1,1,3,155000,1,23722,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,268869,2,0,1,11506,2017000145356,343,1,1,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,8,1,1,1,3,1,2,96000,1,700,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,268958,1,1,1,11506,2013000076381,343,1,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,1,3,6,0,1,1,1,1,2,51000,1,700,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,268971,1,0,1,11506,2013000143546,343,1,1,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,5,0,1,1,1,1,2,47800,0,700,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,269101,3,4,1,11506,2013000789679,343,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,1,1,1,1,1,18000,0,700,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,269326,1,2,2,11506,2013001483318,343,3,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,3,6,0,1,2,1,1,1,53010,2,700,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,269550,6,0,3,11506,2014001001404,343,1,1,1,1,0,1,0,0,0,0,2,0,0,0,0,1,0,3,7,0,1,3,1,1,0,72000,2,700,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,268871,1,0,1,11506,2017000209139,343,1,1,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,8,0,1,1,1,1,2,88000,1,19446,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
7,268896,6,0,1,11506,2017000755167,343,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,5,1,1,1,2,1,0,50000,1,19446,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,268915,1,3,1,11506,2017001042520,343,1,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,8,0,1,1,1,1,2,95020,1,19446,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,268920,1,1,1,11506,2017001082458,343,1,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,8,0,1,1,1,1,1,85000,1,19446,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,268960,1,1,1,11506,2013000076381,343,1,1,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4,9,0,1,1,1,1,2,255000,0,19446,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,268981,1,0,1,11506,2013000215706,343,1,1,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,3,0,1,1,1,1,3,22900,0,19446,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,268987,1,0,1,11506,2013000257465,343,1,1,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,8,0,1,1,1,1,0,90000,1,19446,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,269010,1,2,1,11506,2013000397858,343,1,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,8,0,1,1,1,1,1,82000,1,19446,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,269018,1,2,1,11506,2013000405120,343,1,1,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,3,0,1,1,1,1,1,26400,1,19446,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,269100,3,0,1,11506,2013000782798,343,4,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,1,1,1,1,2,18000,0,19446,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,269147,1,3,1,11506,2013000869886,343,1,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,8,1,1,1,3,1,2,87000,1,19446,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,269193,1,0,2,11506,2013000986915,343,1,1,3,1,0,0,0,0,0,1,1,0,0,0,0,0,0,4,9,0,1,2,1,1,2,243400,1,19446,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,269215,1,0,2,11506,2013001031123,343,2,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,3,7,1,1,2,3,1,0,68700,1,19446,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,269291,1,0,2,11506,2013001358276,343,1,1,4,1,0,0,0,0,2,0,0,0,0,0,0,0,0,4,9,0,1,2,1,1,3,167500,2,19446,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,269294,1,0,2,11506,2013001358276,343,1,1,4,1,0,0,0,0,2,0,0,0,0,0,0,0,0,2,5,0,1,2,1,1,3,41000,2,19446,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,269318,1,3,2,11506,2013001453616,343,1,1,3,1,0,0,0,0,0,1,1,0,0,0,0,0,0,4,9,0,1,2,1,1,3,170000,2,19446,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3,269332,4,0,2,11506,2014000026739,343,2,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,1,4,9,0,1,2,1,1,0,156000,2,19446,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,269427,1,3,2,11506,2014000385115,343,1,1,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,2,4,0,1,2,1,1,1,35200,2,19446,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,269447,1,2,2,11506,2014000485487,343,1,1,4,1,0,0,0,0,0,0,1,0,1,0,0,0,0,4,9,0,1,2,1,1,2,436900,1,19446,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,269466,1,1,2,11506,2014000534072,343,1,1,4,1,0,0,0,0,2,0,0,0,0,0,0,0,0,3,8,0,1,2,1,1,3,82500,2,19446,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,269480,1,2,2,11506,2014000637646,343,1,1,3,1,0,0,0,0,0,0,1,1,0,0,0,1,0,3,8,0,1,2,1,1,2,78000,0,19446,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8,269558,6,0,3,11506,2014001008323,343,2,1,1,1,0,0,0,1,0,0,2,0,0,0,0,0,0,4,9,1,1,3,2,1,0,216500,1,19446,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,269598,1,2,4,11506,2014001367625,343,1,1,3,1,1,1,0,0,0,2,0,0,0,0,0,1,0,4,9,0,1,4,1,1,2,170500,1,19446,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,269610,1,0,4,11506,2014001385035,343,2,1,3,1,1,0,0,0,1,1,0,0,0,0,0,1,0,3,6,0,1,4,1,1,1,54000,1,19446,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,269611,1,1,5,11506,2014001388446,343,1,1,4,1,0,0,0,0,1,1,1,0,1,0,0,0,0,4,9,0,1,4,1,1,2,124200,2,19446,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,269613,6,0,5,11506,2014001390069,343,1,1,1,1,0,2,0,1,0,2,0,0,0,0,0,1,0,4,9,0,1,4,1,1,0,447500,2,19446,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6,268889,3,0,1,11506,2017000635850,343,3,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,6,1,1,1,2,1,1,58000,1,30433,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6,268890,3,0,1,11506,2017000635850,343,3,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,6,1,1,1,2,1,1,60000,1,25823,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,268891,1,4,1,11506,2017000661610,343,1,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,6,0,1,1,1,1,3,58000,1,19446,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,268914,1,0,1,11506,2017001024138,343,1,1,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,8,0,1,1,1,1,2,96000,1,19446,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,268962,1,0,1,11506,2013000083140,343,1,1,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,8,0,1,1,1,1,2,81800,0,19446,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,268991,1,0,1,11506,2013000298965,343,1,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4,9,0,1,1,1,1,2,195000,1,19446,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,269008,1,2,1,11506,2013000397858,343,1,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,8,0,1,1,1,1,1,92000,1,19446,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,269035,3,1,1,11506,2013000426002,343,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,9,0,1,1,1,1,1,120020,1,19446,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,269097,1,1,1,11506,2013000758100,343,2,1,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,3,0,1,1,1,1,2,23900,0,19446,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8,269118,6,0,1,11506,2013000845190,343,3,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3,1,1,1,2,1,0,24000,1,19446,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8,269119,6,0,1,11506,2013000845190,343,3,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3,1,1,1,2,1,0,27300,1,19446,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,269131,1,3,1,11506,2013000869886,343,1,1,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1,1,1,3,1,2,16100,0,19446,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,269132,1,3,1,11506,2013000869886,343,1,1,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,3,1,1,1,3,1,2,28800,0,19446,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,269138,1,3,1,11506,2013000869886,343,1,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4,9,1,1,1,3,1,2,122000,1,19446,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,269139,1,3,1,11506,2013000869886,343,1,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,8,1,1,1,3,1,2,85000,1,19446,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
